ordMonth,ordYear,productCode,productName,quantityOrdered,priceEach
9,2004,S18_3232,1992 Ferrari 360 Spider red,21,147.33
9,2004,S18_4027,1970 Triumph Spitfire,44,114.9
9,2004,S24_1444,1970 Dodge Coronet,40,48.55
9,2004,S24_2840,1958 Chevy Corvette Limited Edition,39,34.3
9,2004,S24_4048,1992 Porsche Cayenne Turbo Silver,27,113.55
9,2004,S32_2509,1954 Greyhound Scenicruiser,50,54.11
9,2004,S32_3207,1950's Chicago Surface Lines Streetcar,31,59.65
9,2004,S50_1392,Diamond T620 Semi-Skirted Tanker,41,113.44
9,2004,S50_1514,1962 City of Detroit Streetcar,35,49.79
9,2004,S12_1108,2001 Ferrari Enzo,46,187.02
9,2004,S12_3148,1969 Corvair Monza,24,129.93
9,2004,S12_3891,1969 Ford Falcon,45,171.29
9,2004,S18_3140,1903 Ford Model A,24,110.64
9,2004,S18_3259,Collectable Wooden Train,22,91.76
9,2004,S18_4522,1904 Buick Runabout,49,72.85
9,2004,S24_2011,18th century schooner,21,111.83
9,2004,S700_1938,The Mayflower,29,77.95
9,2004,S72_3212,Pont Yacht,32,51.32
9,2004,S700_3962,The Queen Mary,45,98.32
9,2004,S10_4757,1972 Alfa Romeo GTA,24,136
9,2004,S24_3151,1912 Ford Model T Delivery Wagon,46,84.08
9,2004,S700_1138,The Schooner Bluenose,26,62
9,2004,S700_2610,The USS Constitution Ship,44,71.56
9,2004,S700_3505,The Titanic,34,93.16
9,2004,S18_1662,1980s Black Hawk Helicopter,36,146.65
9,2004,S18_3029,1999 Yamaha Speed Boat,21,69.68
9,2004,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,22,105.87
9,2004,S24_2841,1900s Vintage Bi-Plane,21,60.97
9,2004,S24_3420,1937 Horch 930V Limousine,31,63.78
9,2004,S24_3816,1940 Ford Delivery Sedan,22,83.02
9,2004,S24_3949,Corsair F4U ( Bird Cage),32,63.46
9,2004,S50_1341,1930 Buick Marquette Phaeton,26,41.02
9,2004,S700_1691,American Airlines: B767-300,42,75.81
9,2004,S700_2047,HMS Bounty,34,89.61
9,2004,S700_2466,America West Airlines B757-200,24,96.73
9,2004,S700_3167,F/A 18 Hornet 1/72,22,74.4
9,2004,S700_4002,American Airlines: MD-11S,47,61.44
9,2004,S72_1253,Boeing X-32A JSF,21,46.68
9,2004,S18_2581,P-51-D Mustang,25,81.95
9,2004,S24_1785,1928 British Royal Navy Airplane,32,107.23
9,2004,S24_2000,1960 BSA Gold Star DBD34,32,70.08
9,2004,S24_4278,1900s Vintage Tri-Plane,23,71.73
9,2004,S32_1374,1997 BMW F650 ST,26,88.9
9,2004,S32_4289,1928 Ford Phaeton Deluxe,28,63.29
9,2004,S700_2834,ATA: B757-300,35,111.53
9,2004,S10_2016,1996 Moto Guzzi 1100i,39,105.86
9,2004,S18_2625,1936 Harley Davidson El Knucklehead,32,60.57
9,2004,S10_1678,1969 Harley Davidson Ultimate Chopper,23,76.56
9,2004,S10_4698,2003 Harley-Davidson Eagle Drag Bike,29,164.61
9,2004,S12_2823,2002 Suzuki XREO,24,123.51
9,2004,S18_3782,1957 Vespa GS150,39,62.17
9,2004,S18_4721,1957 Corvette Convertible,49,119.04
9,2004,S24_1578,1997 BMW R 1100 S,47,107.07
9,2004,S24_2360,1982 Ducati 900 Monster,33,58.87
9,2004,S24_4620,1961 Chevrolet Impala,32,66.29
9,2004,S32_2206,1982 Ducati 996 R,24,36.21
9,2004,S32_4485,1974 Ducati 350 Mk3 Desmo,38,84.7
9,2004,S50_4713,2002 Yamaha YZR M1,44,77.29
10,2003,S12_1099,1968 Ford Mustang,33,184.84
10,2003,S12_3380,1968 Dodge Charger,29,116.27
10,2003,S12_3990,1970 Plymouth Hemi Cuda,22,76.61
10,2003,S12_4675,1969 Dodge Charger,23,95.58
10,2003,S18_1889,1948 Porsche 356-A Roadster,41,63.14
10,2003,S18_3278,1969 Dodge Super Bee,49,65.94
10,2003,S18_3482,1976 Ford Gran Torino,23,144.05
10,2003,S24_3371,1971 Alpine Renault 1600s,31,52.05
10,2003,S18_1129,1993 Mazda RX-7,37,114.65
10,2003,S18_1589,1965 Aston Martin DB5,32,118.22
10,2003,S18_1984,1995 Honda Civic,47,119.49
10,2003,S18_2870,1999 Indy 500 Monte Carlo SS,22,113.52
10,2003,S18_3232,1992 Ferrari 360 Spider red,23,135.47
10,2003,S18_3685,1948 Porsche Type 356 Roadster,39,137.04
10,2003,S24_1046,1970 Chevy Chevelle SS 454,27,64.67
10,2003,S24_1628,1966 Shelby Cobra 427 S/C,22,40.75
10,2003,S24_2972,1982 Lamborghini Diablo,48,32.1
10,2003,S24_3432,2002 Chevy Corvette,22,86.73
10,2003,S24_3856,1956 Porsche 356A Coupe,50,122.17
10,2003,S18_1749,1917 Grand Touring Sedan,43,166.6
10,2003,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,38,82.83
10,2003,S18_4933,1957 Ford Thunderbird,23,70.56
10,2003,S24_2766,1949 Jaguar XK 120,49,75.42
10,2003,S24_2887,1952 Citroen-15CV,45,104.52
10,2003,S24_3191,1969 Chevrolet Camaro Z28,48,74.48
10,2004,S18_2248,1911 Ford Town Car,46,56.91
10,2004,S24_3969,1936 Mercedes Benz 500k Roadster,24,35.7
10,2004,S10_1949,1952 Alpine Renault 1300,47,201.44
10,2004,S12_1666,1958 Setra Bus,39,117.54
10,2004,S18_1097,1940 Ford Pickup Truck,46,106.17
10,2004,S18_1342,1937 Lincoln Berline,37,95.55
10,2004,S18_1367,1936 Mercedes-Benz 500K Special Roadster,37,46.9
10,2004,S18_2325,1932 Model A Ford J-Coupe,24,102.98
10,2004,S18_2795,1928 Mercedes-Benz SSK,20,141.75
10,2004,S18_2949,1913 Ford Model T Speedster,46,98.27
10,2004,S18_2957,1934 Ford V8 Coupe,24,54.34
10,2004,S18_3136,18th Century Vintage Horse Carriage,26,90.06
10,2004,S18_3320,1917 Maxwell Touring Car,38,95.24
10,2004,S18_4668,1939 Cadillac Limousine,34,44.27
10,2004,S24_1937,1939 Chevrolet Deluxe Coupe,23,29.21
10,2004,S24_2022,1938 Cadillac V-16 Presidential Limousine,44,42.11
10,2004,S24_4258,1936 Chrysler Airflow,33,80.83
10,2004,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,36,52.36
10,2004,S700_2824,1982 Camaro Z28,40,80.92
10,2004,S10_4962,1962 LanciaA Delta 16V,38,130.01
10,2004,S12_4473,1957 Chevy Pickup,38,107.84
10,2004,S18_2238,1998 Chrysler Plymouth Prowler,27,132.62
10,2004,S18_2319,1964 Mercedes Tour Bus,36,117.82
10,2004,S18_2432,1926 Ford Fire Engine,41,58.95
10,2004,S18_3232,1992 Ferrari 360 Spider red,37,160.87
10,2004,S18_4600,1940s Ford truck,22,112.6
10,2004,S24_1444,1970 Dodge Coronet,45,48.55
10,2004,S24_2300,1962 Volkswagen Microbus,24,107.34
10,2004,S24_2840,1958 Chevy Corvette Limited Edition,48,30.76
10,2004,S24_4048,1992 Porsche Cayenne Turbo Silver,36,118.28
10,2004,S32_1268,1980’s GM Manhattan Express,28,94.38
10,2004,S32_2509,1954 Greyhound Scenicruiser,40,48.7
10,2004,S50_1392,Diamond T620 Semi-Skirted Tanker,42,109.96
10,2004,S12_1108,2001 Ferrari Enzo,31,182.86
10,2004,S12_3148,1969 Corvair Monza,34,145.04
10,2004,S12_3891,1969 Ford Falcon,20,145.34
10,2004,S18_3140,1903 Ford Model A,32,114.74
10,2004,S18_3259,Collectable Wooden Train,40,83.7
10,2004,S18_4027,1970 Triumph Spitfire,23,126.39
10,2004,S18_4522,1904 Buick Runabout,39,85.14
10,2004,S24_2011,18th century schooner,29,109.37
10,2004,S24_3151,1912 Ford Model T Delivery Wagon,31,76.12
10,2004,S32_3207,1950's Chicago Surface Lines Streetcar,46,60.28
10,2004,S50_1514,1962 City of Detroit Streetcar,34,51.55
10,2004,S700_1138,The Schooner Bluenose,50,61.34
10,2004,S700_1938,The Mayflower,38,73.62
10,2004,S700_2610,The USS Constitution Ship,43,62.16
10,2004,S700_3505,The Titanic,32,99.17
10,2004,S700_3962,The Queen Mary,30,87.39
10,2004,S72_3212,Pont Yacht,35,48.05
10,2004,S10_4757,1972 Alfa Romeo GTA,22,118.32
10,2004,S18_1662,1980s Black Hawk Helicopter,39,135.61
10,2004,S18_3029,1999 Yamaha Speed Boat,31,71.4
10,2004,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,48,92.11
10,2004,S24_2841,1900s Vintage Bi-Plane,25,58.23
10,2004,S24_3420,1937 Horch 930V Limousine,22,64.44
10,2004,S24_3816,1940 Ford Delivery Sedan,22,75.47
10,2004,S700_2047,HMS Bounty,34,81.47
10,2004,S72_1253,Boeing X-32A JSF,34,44.2
10,2004,S10_2016,1996 Moto Guzzi 1100i,34,115.37
10,2004,S10_4698,2003 Harley-Davidson Eagle Drag Bike,20,187.85
10,2004,S18_2581,P-51-D Mustang,27,81.95
10,2004,S18_2625,1936 Harley Davidson El Knucklehead,34,48.46
10,2004,S24_1785,1928 British Royal Navy Airplane,31,99.57
10,2004,S24_2000,1960 BSA Gold Star DBD34,47,68.55
10,2004,S24_3949,Corsair F4U ( Bird Cage),43,58
10,2004,S24_4278,1900s Vintage Tri-Plane,44,71.73
10,2004,S32_1374,1997 BMW F650 ST,24,99.89
10,2004,S32_4289,1928 Ford Phaeton Deluxe,46,61.22
10,2004,S50_1341,1930 Buick Marquette Phaeton,47,37.09
10,2004,S700_1691,American Airlines: B767-300,21,73.07
10,2004,S700_2466,America West Airlines B757-200,35,88.75
10,2004,S700_2834,ATA: B757-300,31,100.85
10,2004,S700_3167,F/A 18 Hornet 1/72,21,79.2
10,2004,S700_4002,American Airlines: MD-11S,39,62.93
10,2004,S10_1678,1969 Harley Davidson Ultimate Chopper,41,94.74
10,2004,S12_2823,2002 Suzuki XREO,26,144.6
10,2004,S24_1578,1997 BMW R 1100 S,21,96.92
10,2004,S24_2360,1982 Ducati 900 Monster,24,59.56
10,2004,S32_4485,1974 Ducati 350 Mk3 Desmo,50,93.89
10,2004,S50_4713,2002 Yamaha YZR M1,28,74.04
10,2004,S12_1099,1968 Ford Mustang,33,165.38
10,2004,S12_3380,1968 Dodge Charger,24,105.7
10,2004,S12_3990,1970 Plymouth Hemi Cuda,49,77.41
10,2004,S12_4675,1969 Dodge Charger,25,101.34
10,2004,S18_1129,1993 Mazda RX-7,37,128.8
10,2004,S18_1889,1948 Porsche 356-A Roadster,20,66.99
10,2004,S18_1984,1995 Honda Civic,24,129.45
10,2004,S18_3232,1992 Ferrari 360 Spider red,48,159.18
10,2004,S18_3278,1969 Dodge Super Bee,27,70.76
10,2004,S18_3482,1976 Ford Gran Torino,49,122
10,2004,S18_3782,1957 Vespa GS150,42,59.06
10,2004,S18_4721,1957 Corvette Convertible,40,133.92
10,2004,S24_2972,1982 Lamborghini Diablo,33,33.23
10,2004,S24_3371,1971 Alpine Renault 1600s,38,50.21
10,2004,S24_3856,1956 Porsche 356A Coupe,45,139.03
10,2004,S24_4620,1961 Chevrolet Impala,49,75.18
10,2004,S32_2206,1982 Ducati 996 R,36,38.62
10,2004,S18_1589,1965 Aston Martin DB5,29,124.44
10,2004,S18_2870,1999 Indy 500 Monte Carlo SS,43,114.84
10,2004,S18_3685,1948 Porsche Type 356 Roadster,32,134.22
10,2004,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,41,92.03
10,2004,S18_4933,1957 Ford Thunderbird,25,66.99
10,2004,S24_1046,1970 Chevy Chevelle SS 454,26,70.55
10,2004,S24_1628,1966 Shelby Cobra 427 S/C,45,48.8
10,2004,S24_2766,1949 Jaguar XK 120,28,89.05
10,2004,S24_2887,1952 Citroen-15CV,43,116.27
10,2004,S24_3191,1969 Chevrolet Camaro Z28,25,85.61
10,2004,S24_3432,2002 Chevy Corvette,46,91.02
10,2004,S10_1949,1952 Alpine Renault 1300,48,214.3
10,2004,S18_1097,1940 Ford Pickup Truck,32,101.5
10,2004,S18_1342,1937 Lincoln Berline,43,102.74
10,2004,S18_1367,1936 Mercedes-Benz 500K Special Roadster,25,43.67
10,2004,S18_1749,1917 Grand Touring Sedan,48,146.2
10,2004,S18_2248,1911 Ford Town Car,30,48.43
10,2004,S18_2325,1932 Model A Ford J-Coupe,31,111.87
10,2004,S18_2795,1928 Mercedes-Benz SSK,25,150.19
10,2004,S18_2949,1913 Ford Model T Speedster,37,91.18
10,2004,S18_2957,1934 Ford V8 Coupe,35,54.34
10,2004,S18_3136,18th Century Vintage Horse Carriage,38,93.2
10,2004,S18_3320,1917 Maxwell Touring Car,33,84.33
10,2004,S18_4668,1939 Cadillac Limousine,39,44.27
10,2004,S24_1937,1939 Chevrolet Deluxe Coupe,39,27.88
10,2004,S24_2022,1938 Cadillac V-16 Presidential Limousine,23,43.46
10,2004,S24_3969,1936 Mercedes Benz 500k Roadster,31,40.21
10,2004,S24_4258,1936 Chrysler Airflow,44,96.42
10,2004,S10_4962,1962 LanciaA Delta 16V,40,141.83
10,2004,S12_1666,1958 Setra Bus,21,131.2
10,2004,S18_2319,1964 Mercedes Tour Bus,29,109.23
10,2004,S18_2432,1926 Ford Fire Engine,34,52.87
10,2004,S18_3232,1992 Ferrari 360 Spider red,25,143.94
10,2004,S18_4600,1940s Ford truck,28,110.18
10,2004,S24_2300,1962 Volkswagen Microbus,42,102.23
10,2004,S32_1268,1980’s GM Manhattan Express,27,96.31
10,2004,S32_2509,1954 Greyhound Scenicruiser,38,48.7
10,2004,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,34,55.59
10,2004,S700_2824,1982 Camaro Z28,30,96.09
10,2004,S12_1108,2001 Ferrari Enzo,38,176.63
10,2004,S12_3148,1969 Corvair Monza,46,125.4
10,2004,S12_3891,1969 Ford Falcon,36,169.56
10,2004,S12_4473,1957 Chevy Pickup,45,95.99
10,2004,S18_2238,1998 Chrysler Plymouth Prowler,42,135.9
10,2004,S18_3140,1903 Ford Model A,20,129.76
10,2004,S18_3259,Collectable Wooden Train,23,84.71
10,2004,S18_4027,1970 Triumph Spitfire,29,129.26
10,2004,S24_1444,1970 Dodge Coronet,44,51.44
10,2004,S24_2840,1958 Chevy Corvette Limited Edition,39,31.82
10,2004,S24_4048,1992 Porsche Cayenne Turbo Silver,38,111.18
10,2004,S32_3207,1950's Chicago Surface Lines Streetcar,35,58.41
10,2004,S50_1392,Diamond T620 Semi-Skirted Tanker,28,115.75
10,2004,S50_1514,1962 City of Detroit Streetcar,38,50.38
10,2004,S700_1938,The Mayflower,23,83.15
10,2004,S18_4522,1904 Buick Runabout,36,78.12
10,2004,S24_2011,18th century schooner,35,111.83
10,2004,S24_3151,1912 Ford Model T Delivery Wagon,24,78.77
10,2004,S700_1138,The Schooner Bluenose,41,60.67
10,2004,S700_3505,The Titanic,31,99.17
10,2004,S700_3962,The Queen Mary,37,88.39
10,2004,S72_3212,Pont Yacht,40,51.32
11,2004,S10_4757,1972 Alfa Romeo GTA,33,126.48
11,2004,S18_1662,1980s Black Hawk Helicopter,27,140.34
11,2004,S18_3029,1999 Yamaha Speed Boat,21,72.26
11,2004,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,47,89.99
11,2004,S24_1785,1928 British Royal Navy Airplane,25,93.01
11,2004,S24_2841,1900s Vintage Bi-Plane,34,67.14
11,2004,S24_3420,1937 Horch 930V Limousine,47,55.23
11,2004,S24_3816,1940 Ford Delivery Sedan,25,77.15
11,2004,S24_3949,Corsair F4U ( Bird Cage),30,67.56
11,2004,S32_4289,1928 Ford Phaeton Deluxe,24,59.16
11,2004,S50_1341,1930 Buick Marquette Phaeton,34,36.66
11,2004,S700_1691,American Airlines: B767-300,34,74.9
11,2004,S700_2047,HMS Bounty,45,73.32
11,2004,S700_2466,America West Airlines B757-200,23,85.76
11,2004,S700_2610,The USS Constitution Ship,48,67.22
11,2004,S700_3167,F/A 18 Hornet 1/72,48,77.6
11,2004,S700_4002,American Airlines: MD-11S,44,68.11
11,2004,S72_1253,Boeing X-32A JSF,34,43.7
11,2004,S24_4278,1900s Vintage Tri-Plane,35,69.55
11,2004,S10_1678,1969 Harley Davidson Ultimate Chopper,46,84.22
11,2004,S10_2016,1996 Moto Guzzi 1100i,45,102.29
11,2004,S10_4698,2003 Harley-Davidson Eagle Drag Bike,37,189.79
11,2004,S18_2581,P-51-D Mustang,31,81.95
11,2004,S18_2625,1936 Harley Davidson El Knucklehead,42,49.67
11,2004,S24_1578,1997 BMW R 1100 S,48,93.54
11,2004,S24_2000,1960 BSA Gold Star DBD34,26,60.94
11,2004,S32_1374,1997 BMW F650 ST,47,81.91
11,2004,S700_2834,ATA: B757-300,50,102.04
11,2004,S12_2823,2002 Suzuki XREO,30,134.05
11,2004,S18_3278,1969 Dodge Super Bee,46,77.19
11,2004,S18_3782,1957 Vespa GS150,44,54.71
11,2004,S18_4721,1957 Corvette Convertible,45,120.53
11,2004,S24_2360,1982 Ducati 900 Monster,31,65.8
11,2004,S24_4620,1961 Chevrolet Impala,43,78.41
11,2004,S32_2206,1982 Ducati 996 R,29,35
11,2004,S32_4485,1974 Ducati 350 Mk3 Desmo,22,96.95
11,2004,S50_4713,2002 Yamaha YZR M1,45,79.73
11,2004,S12_1099,1968 Ford Mustang,31,184.84
11,2004,S12_3380,1968 Dodge Charger,35,102.17
11,2004,S12_3990,1970 Plymouth Hemi Cuda,38,63.84
11,2004,S18_3482,1976 Ford Gran Torino,25,139.64
11,2004,S24_3371,1971 Alpine Renault 1600s,26,60.62
11,2004,S12_4675,1969 Dodge Charger,24,105.95
11,2004,S18_1129,1993 Mazda RX-7,41,123.14
11,2004,S18_1589,1965 Aston Martin DB5,44,120.71
11,2004,S18_1889,1948 Porsche 356-A Roadster,37,73.92
11,2004,S18_1984,1995 Honda Civic,25,142.25
11,2004,S18_2870,1999 Indy 500 Monte Carlo SS,27,126.72
11,2004,S18_3232,1992 Ferrari 360 Spider red,33,164.26
11,2004,S18_3685,1948 Porsche Type 356 Roadster,28,138.45
11,2004,S24_1046,1970 Chevy Chevelle SS 454,30,68.35
11,2004,S24_1628,1966 Shelby Cobra 427 S/C,48,42.76
11,2004,S24_2766,1949 Jaguar XK 120,30,74.51
11,2004,S24_2972,1982 Lamborghini Diablo,37,31.72
11,2004,S24_3191,1969 Chevrolet Camaro Z28,39,81.33
11,2004,S24_3432,2002 Chevy Corvette,21,103.87
11,2004,S24_3856,1956 Porsche 356A Coupe,26,137.62
11,2004,S10_1949,1952 Alpine Renault 1300,40,180.01
11,2004,S10_4962,1962 LanciaA Delta 16V,46,141.83
11,2004,S12_1666,1958 Setra Bus,27,136.67
11,2004,S18_1097,1940 Ford Pickup Truck,22,101.5
11,2004,S18_1342,1937 Lincoln Berline,43,92.47
11,2004,S18_1367,1936 Mercedes-Benz 500K Special Roadster,41,44.21
11,2004,S18_2325,1932 Model A Ford J-Coupe,50,120.77
11,2004,S18_2432,1926 Ford Fire Engine,35,57.12
11,2004,S18_2795,1928 Mercedes-Benz SSK,36,158.63
11,2004,S18_2949,1913 Ford Model T Speedster,33,100.3
11,2004,S18_2957,1934 Ford V8 Coupe,41,54.34
11,2004,S18_3136,18th Century Vintage Horse Carriage,48,90.06
11,2004,S24_1937,1939 Chevrolet Deluxe Coupe,20,26.55
11,2004,S24_2022,1938 Cadillac V-16 Presidential Limousine,30,40.77
11,2004,S18_3320,1917 Maxwell Touring Car,33,88.3
11,2004,S18_4600,1940s Ford truck,47,96.86
11,2004,S12_3148,1969 Corvair Monza,27,148.06
11,2004,S12_4473,1957 Chevy Pickup,26,100.73
11,2004,S18_2238,1998 Chrysler Plymouth Prowler,47,142.45
11,2004,S18_2319,1964 Mercedes Tour Bus,33,105.55
11,2004,S18_3232,1992 Ferrari 360 Spider red,27,137.17
11,2004,S18_4027,1970 Triumph Spitfire,49,120.64
11,2004,S18_4668,1939 Cadillac Limousine,38,49.81
11,2004,S24_1444,1970 Dodge Coronet,25,49.71
11,2004,S24_2300,1962 Volkswagen Microbus,31,107.34
11,2004,S24_2840,1958 Chevy Corvette Limited Edition,30,29.35
11,2004,S24_4258,1936 Chrysler Airflow,33,95.44
11,2004,S32_1268,1980’s GM Manhattan Express,20,91.49
11,2004,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,48,60.76
11,2004,S700_2824,1982 Camaro Z28,34,80.92
11,2004,S10_4757,1972 Alfa Romeo GTA,47,111.52
11,2004,S12_1108,2001 Ferrari Enzo,42,193.25
11,2004,S12_3891,1969 Ford Falcon,24,166.1
11,2004,S18_3140,1903 Ford Model A,24,114.74
11,2004,S24_4048,1992 Porsche Cayenne Turbo Silver,44,114.73
11,2004,S32_2509,1954 Greyhound Scenicruiser,38,44.37
11,2004,S32_3207,1950's Chicago Surface Lines Streetcar,28,55.3
11,2004,S50_1392,Diamond T620 Semi-Skirted Tanker,38,99.55
11,2004,S50_1514,1962 City of Detroit Streetcar,44,56.24
11,2004,S18_3259,Collectable Wooden Train,32,94.79
11,2004,S18_4522,1904 Buick Runabout,50,73.73
11,2004,S24_2011,18th century schooner,41,120.43
11,2004,S24_3151,1912 Ford Model T Delivery Wagon,41,86.74
11,2004,S24_3816,1940 Ford Delivery Sedan,20,81.34
11,2004,S700_1138,The Schooner Bluenose,39,60.67
11,2004,S18_1662,1980s Black Hawk Helicopter,25,154.54
11,2004,S18_2581,P-51-D Mustang,45,74.34
11,2004,S18_3029,1999 Yamaha Speed Boat,25,74.84
11,2004,S700_1938,The Mayflower,20,79.68
11,2004,S700_2610,The USS Constitution Ship,21,65.05
11,2004,S700_3505,The Titanic,43,85.14
11,2004,S700_3962,The Queen Mary,37,83.42
11,2004,S72_3212,Pont Yacht,37,48.05
11,2004,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,34,104.81
11,2004,S24_1785,1928 British Royal Navy Airplane,47,87.54
11,2004,S24_2841,1900s Vintage Bi-Plane,48,67.82
11,2004,S24_3420,1937 Horch 930V Limousine,20,56.55
11,2004,S24_3949,Corsair F4U ( Bird Cage),35,55.96
11,2004,S24_4278,1900s Vintage Tri-Plane,43,69.55
11,2004,S32_4289,1928 Ford Phaeton Deluxe,24,57.1
11,2004,S50_1341,1930 Buick Marquette Phaeton,34,42.33
11,2004,S700_1691,American Airlines: B767-300,27,84.03
11,2004,S700_2047,HMS Bounty,41,75.13
11,2004,S700_2466,America West Airlines B757-200,37,95.73
11,2004,S700_2834,ATA: B757-300,33,117.46
11,2004,S700_3167,F/A 18 Hornet 1/72,33,71.2
11,2004,S700_4002,American Airlines: MD-11S,39,69.59
11,2004,S10_1678,1969 Harley Davidson Ultimate Chopper,42,80.39
11,2004,S10_2016,1996 Moto Guzzi 1100i,20,109.42
11,2004,S10_4698,2003 Harley-Davidson Eagle Drag Bike,26,164.61
11,2004,S12_1099,1968 Ford Mustang,41,182.9
11,2004,S12_2823,2002 Suzuki XREO,24,128.03
11,2004,S12_3380,1968 Dodge Charger,46,117.44
11,2004,S12_3990,1970 Plymouth Hemi Cuda,33,74.21
11,2004,S12_4675,1969 Dodge Charger,39,102.49
11,2004,S18_1889,1948 Porsche 356-A Roadster,29,66.22
11,2004,S18_2625,1936 Harley Davidson El Knucklehead,38,55.72
11,2004,S18_3278,1969 Dodge Super Bee,38,65.13
11,2004,S24_1578,1997 BMW R 1100 S,30,104.81
11,2004,S24_2000,1960 BSA Gold Star DBD34,37,71.6
11,2004,S32_1374,1997 BMW F650 ST,45,80.91
11,2004,S72_1253,Boeing X-32A JSF,44,41.22
11,2004,S18_3482,1976 Ford Gran Torino,37,136.7
11,2004,S18_3782,1957 Vespa GS150,29,59.06
11,2004,S18_4721,1957 Corvette Convertible,50,133.92
11,2004,S24_2360,1982 Ducati 900 Monster,42,56.1
11,2004,S18_1129,1993 Mazda RX-7,46,120.31
11,2004,S18_1589,1965 Aston Martin DB5,44,99.55
11,2004,S18_1749,1917 Grand Touring Sedan,44,154.7
11,2004,S18_1984,1995 Honda Civic,30,135.14
11,2004,S18_2870,1999 Indy 500 Monte Carlo SS,26,130.68
11,2004,S18_3232,1992 Ferrari 360 Spider red,27,169.34
11,2004,S18_3685,1948 Porsche Type 356 Roadster,26,132.8
11,2004,S24_2972,1982 Lamborghini Diablo,27,37
11,2004,S24_3371,1971 Alpine Renault 1600s,25,55.11
11,2004,S24_3856,1956 Porsche 356A Coupe,21,139.03
11,2004,S24_4620,1961 Chevrolet Impala,41,70.33
11,2004,S32_2206,1982 Ducati 996 R,28,33.39
11,2004,S32_4485,1974 Ducati 350 Mk3 Desmo,32,100.01
11,2004,S50_4713,2002 Yamaha YZR M1,20,74.04
11,2004,S18_1342,1937 Lincoln Berline,46,89.38
11,2004,S18_1367,1936 Mercedes-Benz 500K Special Roadster,27,51.21
11,2004,S18_2248,1911 Ford Town Car,38,53.88
11,2004,S18_2325,1932 Model A Ford J-Coupe,35,116.96
11,2004,S18_2795,1928 Mercedes-Benz SSK,24,138.38
11,2004,S18_2957,1934 Ford V8 Coupe,26,53.09
11,2004,S18_3136,18th Century Vintage Horse Carriage,40,100.53
11,2004,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,50,92.03
11,2004,S18_4933,1957 Ford Thunderbird,21,70.56
11,2004,S24_1046,1970 Chevy Chevelle SS 454,23,61.73
11,2004,S24_1628,1966 Shelby Cobra 427 S/C,20,47.29
11,2004,S24_1937,1939 Chevrolet Deluxe Coupe,45,29.87
11,2004,S24_2022,1938 Cadillac V-16 Presidential Limousine,26,43.01
11,2004,S24_2766,1949 Jaguar XK 120,39,84.51
11,2004,S24_2887,1952 Citroen-15CV,44,108.04
11,2004,S24_3191,1969 Chevrolet Camaro Z28,45,77.91
11,2004,S24_3432,2002 Chevy Corvette,31,94.23
11,2004,S24_3969,1936 Mercedes Benz 500k Roadster,41,34.47
11,2004,S10_1949,1952 Alpine Renault 1300,26,188.58
11,2004,S12_1666,1958 Setra Bus,33,121.64
11,2004,S18_1097,1940 Ford Pickup Truck,29,110.84
11,2004,S18_2949,1913 Ford Model T Speedster,31,95.23
11,2004,S18_3320,1917 Maxwell Touring Car,46,95.24
11,2004,S18_4668,1939 Cadillac Limousine,24,42.26
11,2004,S24_4258,1936 Chrysler Airflow,39,95.44
11,2004,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,33,62.05
11,2004,S10_4962,1962 LanciaA Delta 16V,26,130.01
11,2004,S18_2319,1964 Mercedes Tour Bus,46,108
11,2004,S18_2432,1926 Ford Fire Engine,34,52.87
11,2004,S18_3232,1992 Ferrari 360 Spider red,20,147.33
11,2004,S18_4600,1940s Ford truck,49,101.71
11,2004,S24_2300,1962 Volkswagen Microbus,42,117.57
11,2004,S24_2840,1958 Chevy Corvette Limited Edition,33,32.88
11,2004,S32_1268,1980’s GM Manhattan Express,44,77.05
11,2004,S32_2509,1954 Greyhound Scenicruiser,40,49.78
11,2004,S12_1108,2001 Ferrari Enzo,33,176.63
11,2004,S12_3148,1969 Corvair Monza,33,126.91
11,2004,S12_3891,1969 Ford Falcon,49,141.88
11,2004,S12_4473,1957 Chevy Pickup,38,95.99
11,2004,S18_2238,1998 Chrysler Plymouth Prowler,49,153.91
11,2004,S18_3140,1903 Ford Model A,48,135.22
11,2004,S18_3259,Collectable Wooden Train,21,100.84
11,2004,S24_1444,1970 Dodge Coronet,45,49.71
11,2004,S24_4048,1992 Porsche Cayenne Turbo Silver,31,113.55
11,2004,S32_3207,1950's Chicago Surface Lines Streetcar,31,59.03
11,2004,S50_1392,Diamond T620 Semi-Skirted Tanker,23,109.96
11,2004,S700_2824,1982 Camaro Z28,46,94.07
11,2004,S10_4757,1972 Alfa Romeo GTA,25,131.92
11,2004,S18_4027,1970 Triumph Spitfire,36,140.75
